commodity,commodity_subtype,zone,resource_id,component_id,type,variable,period,value
Electricity,capacity,elec_UT,UT_naturalgas_combustion_turbine_fframe_moderate_0,UT_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,1,0.4396532142864305
Electricity,capacity,elec_UT,UT_nuclear_nuclear__large_moderate_0,UT_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},capacity,1,0.10879313605219995
Electricity,capacity,elec_WA,WA_naturalgas_2on1_combined_cycle_fframe_moderate_0,WA_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,1,0.8491020129746158
Electricity,capacity,elec_WA,WA_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,WA_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,1,0.24088054523085095
Electricity,capacity,elec_WA,WA_naturalgas_combustion_turbine_fframe_moderate_0,WA_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,1,0.3946571498321026
Electricity,capacity,elec_WA,WA_nuclear_nuclear__large_moderate_0,WA_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},capacity,1,0.1063539103537231
Electricity,capacity,elec_WY,WY_naturalgas_2on1_combined_cycle_fframe_moderate_0,WY_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,1,1.1522976382167673
Electricity,capacity,elec_WY,WY_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,WY_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,1,0.2742205625773379
Electricity,capacity,elec_WY,WY_naturalgas_combustion_turbine_fframe_moderate_0,WY_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},capacity,1,0.4387750653721605
Electricity,capacity,elec_WY,WY_nuclear_nuclear__large_moderate_0,WY_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},capacity,1,0.10885296377452247
Electricity,capacity,elec_AZ_elec_NM,AZ_to_NM,AZ_to_NM_transmission_edge,TransmissionLink{Electricity},capacity,1,4682.887132282612
Electricity,capacity,elec_AZ_elec_NV,AZ_to_NV,AZ_to_NV_transmission_edge,TransmissionLink{Electricity},capacity,1,6453.530424053111
Electricity,capacity,elec_AZ_elec_UT,AZ_to_UT,AZ_to_UT_transmission_edge,TransmissionLink{Electricity},capacity,1,554.5311384486141
Electricity,capacity,elec_CA_elec_NV,CA_to_NV,CA_to_NV_transmission_edge,TransmissionLink{Electricity},capacity,1,764.6468440198528
Electricity,capacity,elec_CA_elec_OR,CA_to_OR,CA_to_OR_transmission_edge,TransmissionLink{Electricity},capacity,1,5260.693138185508
Electricity,capacity,elec_CO_elec_NM,CO_to_NM,CO_to_NM_transmission_edge,TransmissionLink{Electricity},capacity,1,2822.2317857470925
Electricity,capacity,elec_CO_elec_UT,CO_to_UT,CO_to_UT_transmission_edge,TransmissionLink{Electricity},capacity,1,2387.3176000626636
Electricity,capacity,elec_CO_elec_WY,CO_to_WY,CO_to_WY_transmission_edge,TransmissionLink{Electricity},capacity,1,4403.372665736658
Electricity,capacity,elec_ID_elec_MT,ID_to_MT,ID_to_MT_transmission_edge,TransmissionLink{Electricity},capacity,1,2942.2855889658376
Electricity,capacity,elec_ID_elec_NV,ID_to_NV,ID_to_NV_transmission_edge,TransmissionLink{Electricity},capacity,1,997.472582544126
Electricity,capacity,elec_ID_elec_OR,ID_to_OR,ID_to_OR_transmission_edge,TransmissionLink{Electricity},capacity,1,7137.685777569787
Electricity,capacity,elec_ID_elec_UT,ID_to_UT,ID_to_UT_transmission_edge,TransmissionLink{Electricity},capacity,1,1963.9981849886701
Electricity,capacity,elec_ID_elec_WA,ID_to_WA,ID_to_WA_transmission_edge,TransmissionLink{Electricity},capacity,1,4162.569389794302
Electricity,capacity,elec_ID_elec_WY,ID_to_WY,ID_to_WY_transmission_edge,TransmissionLink{Electricity},capacity,1,2306.611399731435
Electricity,capacity,elec_MT_elec_WA,MT_to_WA,MT_to_WA_transmission_edge,TransmissionLink{Electricity},capacity,1,1905.3173180161866
Electricity,capacity,elec_MT_elec_WY,MT_to_WY,MT_to_WY_transmission_edge,TransmissionLink{Electricity},capacity,1,737.5480485147561
Electricity,capacity,elec_NM_elec_UT,NM_to_UT,NM_to_UT_transmission_edge,TransmissionLink{Electricity},capacity,1,816.120634927076
Electricity,capacity,elec_NV_elec_UT,NV_to_UT,NV_to_UT_transmission_edge,TransmissionLink{Electricity},capacity,1,1392.1050143638618
Electricity,capacity,elec_OR_elec_WA,OR_to_WA,OR_to_WA_transmission_edge,TransmissionLink{Electricity},capacity,1,21279.127632868942
Electricity,capacity,elec_UT_elec_WY,UT_to_WY,UT_to_WY_transmission_edge,TransmissionLink{Electricity},capacity,1,919.4846310723352
Electricity,capacity,elec_AZ,AZ_onshore_wind_turbine_1,AZ_onshore_wind_turbine_1_edge,VRE,capacity,1,617.2934532484776
Electricity,capacity,elec_AZ,AZ_solar_photovoltaic_1,AZ_solar_photovoltaic_1_edge,VRE,capacity,1,3049.5964110301147
Electricity,capacity,elec_CA,CA_onshore_wind_turbine_1,CA_onshore_wind_turbine_1_edge,VRE,capacity,1,1578.6983859365093
Electricity,capacity,elec_CA,CA_solar_photovoltaic_1,CA_solar_photovoltaic_1_edge,VRE,capacity,1,5101.997097863628
Electricity,capacity,elec_CO,CO_onshore_wind_turbine_1,CO_onshore_wind_turbine_1_edge,VRE,capacity,1,4957.992761563717
Electricity,capacity,elec_CO,CO_solar_photovoltaic_1,CO_solar_photovoltaic_1_edge,VRE,capacity,1,2269.695806648476
Electricity,capacity,elec_ID,ID_onshore_wind_turbine_1,ID_onshore_wind_turbine_1_edge,VRE,capacity,1,912.7946941883936
Electricity,capacity,elec_ID,ID_solar_photovoltaic_1,ID_solar_photovoltaic_1_edge,VRE,capacity,1,227.99690806081716
Electricity,capacity,elec_MT,MT_onshore_wind_turbine_1,MT_onshore_wind_turbine_1_edge,VRE,capacity,1,842.8933119342971
Electricity,capacity,elec_MT,MT_solar_photovoltaic_1,MT_solar_photovoltaic_1_edge,VRE,capacity,1,176.99729458818948
Electricity,capacity,elec_NM,NM_onshore_wind_turbine_1,NM_onshore_wind_turbine_1_edge,VRE,capacity,1,2149.8949151363818
Electricity,capacity,elec_NM,NM_solar_photovoltaic_1,NM_solar_photovoltaic_1_edge,VRE,capacity,1,1057.4958435367932
Electricity,capacity,elec_NV,NV_onshore_wind_turbine_1,NV_onshore_wind_turbine_1_edge,VRE,capacity,1,149.99775733456013
Electricity,capacity,elec_NV,NV_solar_photovoltaic_1,NV_solar_photovoltaic_1_edge,VRE,capacity,1,5164.397098262323
Electricity,capacity,elec_OR,OR_onshore_wind_turbine_1,OR_onshore_wind_turbine_1_edge,VRE,capacity,1,3954.797094444798
Electricity,capacity,elec_OR,OR_solar_photovoltaic_1,OR_solar_photovoltaic_1_edge,VRE,capacity,1,1477.7966757336883
Electricity,capacity,elec_UT,UT_onshore_wind_turbine_1,UT_onshore_wind_turbine_1_edge,VRE,capacity,1,389.69438514676864
Electricity,capacity,elec_UT,UT_solar_photovoltaic_1,UT_solar_photovoltaic_1_edge,VRE,capacity,1,2113.1958325276387
Electricity,capacity,elec_WA,WA_onshore_wind_turbine_1,WA_onshore_wind_turbine_1_edge,VRE,capacity,1,3500.895214930106
Electricity,capacity,elec_WA,WA_solar_photovoltaic_1,WA_solar_photovoltaic_1_edge,VRE,capacity,1,187.09804125507173
Electricity,capacity,elec_WY,WY_onshore_wind_turbine_1,WY_onshore_wind_turbine_1_edge,VRE,capacity,1,3700.3903295950595
Electricity,capacity,elec_WY,WY_solar_photovoltaic_1,WY_solar_photovoltaic_1_edge,VRE,capacity,1,91.99769495588478
Electricity,capacity,elec_AZ,AZ_landbasedwind_class3_moderate_1,AZ_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,0.29718944631799976
Electricity,capacity,elec_AZ,AZ_landbasedwind_class3_moderate_2,AZ_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,0.2678709249910133
Electricity,capacity,elec_AZ,AZ_landbasedwind_class3_moderate_3,AZ_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.25947046258096923
Electricity,capacity,elec_AZ,AZ_utilitypv_class1_moderate_1,AZ_utilitypv_class1_moderate_1_edge,VRE,capacity,1,16073.277566505525
Electricity,capacity,elec_AZ,AZ_utilitypv_class1_moderate_2,AZ_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.7805397956191291
Electricity,capacity,elec_AZ,AZ_utilitypv_class1_moderate_3,AZ_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.3416502389190459
Electricity,capacity,elec_CA,CA_landbasedwind_class3_moderate_1,CA_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,0.2209692322976789
Electricity,capacity,elec_CA,CA_landbasedwind_class3_moderate_2,CA_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,0.20132308680753894
Electricity,capacity,elec_CA,CA_landbasedwind_class3_moderate_3,CA_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.18382338592795153
Electricity,capacity,elec_CA,CA_utilitypv_class1_moderate_1,CA_utilitypv_class1_moderate_1_edge,VRE,capacity,1,9467.905064428654
Electricity,capacity,elec_CA,CA_utilitypv_class1_moderate_2,CA_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.39709183750376986
Electricity,capacity,elec_CA,CA_utilitypv_class1_moderate_3,CA_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.2847842365886288
Electricity,capacity,elec_CA,CA_offshorewind_class3_moderate_fixed_1_1,CA_offshorewind_class3_moderate_fixed_1_1_edge,VRE,capacity,1,0.0869276509525858
Electricity,capacity,elec_CA,CA_offshorewind_class3_moderate_fixed_0_1,CA_offshorewind_class3_moderate_fixed_0_1_edge,VRE,capacity,1,0.08692765095258603
Electricity,capacity,elec_CA,CA_offshorewind_class12_moderate_floating_0_1,CA_offshorewind_class12_moderate_floating_0_1_edge,VRE,capacity,1,0.06068661784513057
Electricity,capacity,elec_CO,CO_landbasedwind_class3_moderate_1,CO_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,1.4194779652533458
Electricity,capacity,elec_CO,CO_landbasedwind_class3_moderate_2,CO_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,0.5672053232543391
Electricity,capacity,elec_CO,CO_landbasedwind_class3_moderate_3,CO_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.3136526915577327
Electricity,capacity,elec_CO,CO_utilitypv_class1_moderate_1,CO_utilitypv_class1_moderate_1_edge,VRE,capacity,1,3.2111789828178945
Electricity,capacity,elec_CO,CO_utilitypv_class1_moderate_2,CO_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.7052139972164548
Electricity,capacity,elec_CO,CO_utilitypv_class1_moderate_3,CO_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.3893486138722496
Electricity,capacity,elec_ID,ID_landbasedwind_class3_moderate_1,ID_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,0.5110266215056715
Electricity,capacity,elec_ID,ID_landbasedwind_class3_moderate_2,ID_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,0.35379129161540823
Electricity,capacity,elec_ID,ID_landbasedwind_class3_moderate_3,ID_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.30841582012006574
Electricity,capacity,elec_ID,ID_utilitypv_class1_moderate_1,ID_utilitypv_class1_moderate_1_edge,VRE,capacity,1,0.5981346172381296
Electricity,capacity,elec_ID,ID_utilitypv_class1_moderate_2,ID_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.33644913098349183
Electricity,capacity,elec_ID,ID_utilitypv_class1_moderate_3,ID_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.2314971867890856
Electricity,capacity,elec_MT,MT_landbasedwind_class3_moderate_1,MT_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,0.3996573450485111
Electricity,capacity,elec_MT,MT_landbasedwind_class3_moderate_2,MT_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,0.34550393754563824
Electricity,capacity,elec_MT,MT_landbasedwind_class3_moderate_3,MT_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.26091521780177057
Electricity,capacity,elec_MT,MT_utilitypv_class1_moderate_1,MT_utilitypv_class1_moderate_1_edge,VRE,capacity,1,6.8816293140939475
Electricity,capacity,elec_MT,MT_utilitypv_class1_moderate_2,MT_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.5116862951615911
Electricity,capacity,elec_MT,MT_utilitypv_class1_moderate_3,MT_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.28172437376753945
Electricity,capacity,elec_NM,NM_landbasedwind_class3_moderate_1,NM_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,0.47916144732008753
Electricity,capacity,elec_NM,NM_landbasedwind_class3_moderate_2,NM_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,0.3337339204247938
Electricity,capacity,elec_NM,NM_landbasedwind_class3_moderate_3,NM_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.27259657511377566
Electricity,capacity,elec_NM,NM_utilitypv_class1_moderate_1,NM_utilitypv_class1_moderate_1_edge,VRE,capacity,1,1283.285283748873
Electricity,capacity,elec_NM,NM_utilitypv_class1_moderate_2,NM_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.5999171745811493
Electricity,capacity,elec_NM,NM_utilitypv_class1_moderate_3,NM_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.2704085443403341
Electricity,capacity,elec_NV,NV_landbasedwind_class3_moderate_1,NV_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,0.3076837476064612
Electricity,capacity,elec_NV,NV_landbasedwind_class3_moderate_2,NV_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,0.28044631064549674
Electricity,capacity,elec_NV,NV_landbasedwind_class3_moderate_3,NV_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.26644566525798963
Electricity,capacity,elec_NV,NV_utilitypv_class1_moderate_1,NV_utilitypv_class1_moderate_1_edge,VRE,capacity,1,0.6303968753862671
Electricity,capacity,elec_NV,NV_utilitypv_class1_moderate_2,NV_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.37592306452053337
Electricity,capacity,elec_NV,NV_utilitypv_class1_moderate_3,NV_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.15788120108957449
Electricity,capacity,elec_OR,OR_landbasedwind_class3_moderate_1,OR_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,0.39510498909556924
Electricity,capacity,elec_OR,OR_landbasedwind_class3_moderate_2,OR_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,0.24719122716845196
Electricity,capacity,elec_OR,OR_landbasedwind_class3_moderate_3,OR_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.22628775702465947
Electricity,capacity,elec_OR,OR_utilitypv_class1_moderate_1,OR_utilitypv_class1_moderate_1_edge,VRE,capacity,1,2.4427039320115664
Electricity,capacity,elec_OR,OR_utilitypv_class1_moderate_2,OR_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.633947032224153
Electricity,capacity,elec_OR,OR_utilitypv_class1_moderate_3,OR_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.430969286197702
Electricity,capacity,elec_OR,OR_offshorewind_class3_moderate_fixed_1_1,OR_offshorewind_class3_moderate_fixed_1_1_edge,VRE,capacity,1,0.057632307115988414
Electricity,capacity,elec_OR,OR_offshorewind_class3_moderate_fixed_0_1,OR_offshorewind_class3_moderate_fixed_0_1_edge,VRE,capacity,1,0.057632307115988164
Electricity,capacity,elec_OR,OR_offshorewind_class12_moderate_floating_0_1,OR_offshorewind_class12_moderate_floating_0_1_edge,VRE,capacity,1,0.04175308975329875
Electricity,capacity,elec_UT,UT_landbasedwind_class3_moderate_1,UT_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,0.3686397035240084
Electricity,capacity,elec_UT,UT_landbasedwind_class3_moderate_2,UT_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,0.31462679562912466
Electricity,capacity,elec_UT,UT_landbasedwind_class3_moderate_3,UT_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.27730746176325444
Electricity,capacity,elec_UT,UT_utilitypv_class1_moderate_1,UT_utilitypv_class1_moderate_1_edge,VRE,capacity,1,0.9744026021069888
Electricity,capacity,elec_UT,UT_utilitypv_class1_moderate_2,UT_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.4829166073822891
Electricity,capacity,elec_UT,UT_utilitypv_class1_moderate_3,UT_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.33393996493221983
Electricity,capacity,elec_WA,WA_landbasedwind_class3_moderate_1,WA_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,0.3463620514865604
Electricity,capacity,elec_WA,WA_landbasedwind_class3_moderate_2,WA_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,0.2808821050280076
Electricity,capacity,elec_WA,WA_landbasedwind_class3_moderate_3,WA_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.25226646623692045
Electricity,capacity,elec_WA,WA_utilitypv_class1_moderate_1,WA_utilitypv_class1_moderate_1_edge,VRE,capacity,1,0.7611825705493336
Electricity,capacity,elec_WA,WA_utilitypv_class1_moderate_2,WA_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.5003552019156845
Electricity,capacity,elec_WA,WA_utilitypv_class1_moderate_3,WA_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.3650479229886406
Electricity,capacity,elec_WA,WA_offshorewind_class3_moderate_fixed_1_1,WA_offshorewind_class3_moderate_fixed_1_1_edge,VRE,capacity,1,0.09076503602284666
Electricity,capacity,elec_WA,WA_offshorewind_class3_moderate_fixed_0_1,WA_offshorewind_class3_moderate_fixed_0_1_edge,VRE,capacity,1,0.09076503602284697
Electricity,capacity,elec_WA,WA_offshorewind_class12_moderate_floating_0_1,WA_offshorewind_class12_moderate_floating_0_1_edge,VRE,capacity,1,0.05266521303555987
Electricity,capacity,elec_WY,WY_landbasedwind_class3_moderate_1,WY_landbasedwind_class3_moderate_1_edge,VRE,capacity,1,1.4451294819582219
Electricity,capacity,elec_WY,WY_landbasedwind_class3_moderate_2,WY_landbasedwind_class3_moderate_2_edge,VRE,capacity,1,1.45182363341934
Electricity,capacity,elec_WY,WY_landbasedwind_class3_moderate_3,WY_landbasedwind_class3_moderate_3_edge,VRE,capacity,1,0.5133952700743986
Electricity,capacity,elec_WY,WY_utilitypv_class1_moderate_1,WY_utilitypv_class1_moderate_1_edge,VRE,capacity,1,1.7476098405733376
Electricity,capacity,elec_WY,WY_utilitypv_class1_moderate_2,WY_utilitypv_class1_moderate_2_edge,VRE,capacity,1,0.542860104574412
Electricity,capacity,elec_WY,WY_utilitypv_class1_moderate_3,WY_utilitypv_class1_moderate_3_edge,VRE,capacity,1,0.3397111679972196
Electricity,capacity,elec_AZ,AZ_conventional_hydroelectric_1,AZ_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,water_node,AZ_conventional_hydroelectric_1,AZ_conventional_hydroelectric_1_inflow_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,elec_CA,CA_conventional_hydroelectric_1,CA_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,water_node,CA_conventional_hydroelectric_1,CA_conventional_hydroelectric_1_inflow_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,elec_CO,CO_conventional_hydroelectric_1,CO_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,water_node,CO_conventional_hydroelectric_1,CO_conventional_hydroelectric_1_inflow_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,elec_ID,ID_conventional_hydroelectric_1,ID_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,water_node,ID_conventional_hydroelectric_1,ID_conventional_hydroelectric_1_inflow_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,elec_MT,MT_conventional_hydroelectric_1,MT_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,water_node,MT_conventional_hydroelectric_1,MT_conventional_hydroelectric_1_inflow_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,elec_NV,NV_conventional_hydroelectric_1,NV_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,water_node,NV_conventional_hydroelectric_1,NV_conventional_hydroelectric_1_inflow_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,elec_OR,OR_conventional_hydroelectric_1,OR_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,water_node,OR_conventional_hydroelectric_1,OR_conventional_hydroelectric_1_inflow_edge,HydroRes,new_capacity,1,0.0
Electricity,capacity,elec_UT,UT_conventional_hydroelectric_1,UT_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,1,0.0
